cell_ID	Chi1	Chi2	
1263	1794.58	47.107
1264	1262.79	24.365
1265	1585.2	72.8446
1266	1286.65	50.0499
1267	1225.46	61.99
1268	1447.79	39.6261
1269	1374.86	30.4865
1270	1526.83	32.8138
1271	1403.21	59.0767
1272	1541.99	40.2594
1273	1637.14	33.1441
1274	1165.37	34.5663
1275	882.993	96.4674
1276	11620.6	143.586
1277	1003.62	46.401
1278	1060.15	45.6327
1279	1200.72	39.7475
1280	1604.73	43.3169
1281	1542.86	47.5709
1282	1248.8	38.6839
1283	1437.84	52.0113
1284	1460.69	40.9453
1285	1316.18	60.4682
1286	1602.3	36.659
1287	1089.4	53.0071
1288	-1	-1
1289	1170.62	40.702
1290	1062.19	43.448
1291	875.979	45.8219
1292	888.486	35.6757
1293	766.835	25.7917
1294	457.042	44.4823
1295	338.42	25.9261
1296	575.425	32.3424
1297	670.588	40.8348
1298	1636.33	37.4158
1299	1525.37	39.0706
1300	2229.83	37.1065
1301	2258.68	69.2883
1302	1748.15	41.5674
1303	2136.24	61.1867
1304	1236.15	49.4253
1305	1432.03	18.9779
1306	1398.88	30.066
1307	1311.11	41.1151
1308	1505.33	30.7817
1309	1455.34	59.2608
1310	1375.25	70.097
1311	1168.14	40.4123
1312	1291.85	53.1781
1313	906.378	45.7304
1314	1181.13	51.6927
1315	1087	51.8435
1316	1067.67	36.853
1317	1239.86	37.1054
1318	1243.24	37.6435
1319	923.05	55.9049
1320	1091.25	35.2773
1321	1126.75	61.322
1322	1092.68	31.9566
1323	989.438	35.9793
1324	1289.38	29.0861
1325	942.539	21.3236
1326	1047.55	19.9099
1327	784.943	37.2543
1328	1072.66	37.6759
1329	394.103	26.0123
1330	1103.15	46.1465
1331	945.282	37.5165
1332	1071.16	47.1427
1333	957.343	47.7192
1334	972.811	38.5282
1335	876.728	32.9355
1336	1191.07	31.9008
1337	1021.7	56.7386
1338	1037.18	30.9487
1339	1114.89	45.7515
1340	906.343	42.3482
1341	814.6	46.3743
1342	368.486	20.4754
1343	331.008	35.9559
1344	234.317	34.2893
1345	263.728	34.0494
1346	1186.51	38.4418
1347	1058.23	26.9019
1348	1518.37	47.6353
1349	1213.47	30.536
1350	1648.15	40.0515
1351	1462.34	41.3656
1352	1898.26	73.7656
1353	1510.28	35.9205
1354	1983.45	73.2506
1355	1545.35	34.3869
1356	1840.02	36.576
1357	1678.69	31.9082
1358	1877.49	22.6864
1359	1869.61	44.0322
1360	1567.35	44.261
1361	1003.21	38.0601
1362	1097.76	24.5226
1363	716.859	30.6183
1364	1367.94	42.8373
1365	1274.07	37.4696
1366	-1	-1
1367	947.384	23.3544
1368	514.787	28.8005
1369	842.218	25.9204
1370	594.572	46.2658
1371	955.441	45.5487
1372	801.261	37.2845
1373	621.951	39.0874
1374	470.309	14.0697
1375	1047.26	44.4126
1376	-1	-1
1377	635.903	35.6251
1378	742.812	25.3031
1379	907.002	36.678
1380	-1	-1
1381	509.261	25.2729
1382	2364.35	54.8207
1383	1272.41	37.3401
1384	-1	-1
1385	664.941	25.3006
1386	-1	-1
1387	205.802	37.318
1388	1113.96	52.1042
1389	548.748	33.4767
1390	-1	-1
1391	-1	-1
1392	295.753	51.0971
1393	657.747	35.2219
1394	874.35	35.9096
1395	1050.44	45.7468
1396	1235.09	26.1196
1397	1772.29	34.4755
1398	1300.08	35.9496
1399	1596.11	42.526
1400	789.371	29.8118
1401	1082.03	31.52
1402	860.832	40.5954
1403	1080.92	36.5935
1404	908.135	33.8384
1405	1043.8	36.4486
1406	716.214	59.0163
1407	871.437	69.4268
1408	697.4	62.3053
1409	832.54	24.7265
1410	415.478	44.5028
1411	8077.47	226.891
1412	880.034	34.4147
1413	892.23	35.6608
1414	-1	-1
1415	848.51	43.659
1416	434.48	30.039
1417	393.17	30.9473
1418	262.995	20.3805
1419	428.204	19.3297
1420	632.892	51.3021
1421	642.799	28.0821
1422	413.026	26.7631
1423	517.001	32.5138
1424	576.653	28.9601
1425	773.978	29.4084
1426	550.637	29.704
1427	694.593	42.8469
1428	597.43	19.4597
1429	302.358	23.3613
1430	541.996	35.6018
1431	695.954	44.3752
1432	783.439	39.8611
1433	866.395	41.6205
1434	643.873	32.02
1435	675.706	44.3316
1436	613.014	82.6978
1437	750.121	38.7312
1438	-1	-1
1439	283.035	21.0766
1440	196.268	27.133
1441	-1	-1
1442	595.418	32.4657
1443	261.91	17.6222
1444	519.288	31.7525
1445	201.424	28.3405
1446	743.452	47.1711
1447	232.757	63.4434
1448	1125.19	45.4335
1449	373.894	31.3979
1450	932.899	34.3416
1451	377.91	23.2307
1452	750.676	48.7435
1453	262.899	28.3266
1454	890.323	32.3325
1455	375.588	22.9377
1456	583.474	22.7673
1457	237.788	17.3754
1458	615.398	28.5215
1459	218.665	19.6882
1460	460.612	23.3288
1461	265.991	28.6228
1462	552.301	22.7613
1463	237.973	33.0377
1464	630.114	39.5057
1465	248.418	37.0184
1466	565.877	28.3558
1467	209.481	28.3131
1468	564.941	24.691
1469	179.468	19.3896
1470	619.254	28.2533
1471	163.903	46.2888
1472	675.293	46.432
1473	213.148	23.0932
1474	733.316	28.9195
1475	239.042	37.8914
1476	822.627	28.4548
1477	200.702	33.2497
1478	627.115	44.5395
1479	241.89	41.8288
1480	502.359	36.7969
1481	181.616	26.7208
1482	370.601	23.3799
1483	143.123	19.6281
1484	374.238	14.051
1485	-1	-1
1486	149.334	29.0556
1487	-1	-1
1488	416.7	38.032
1489	255.428	28.0103
1490	1213.93	42.0408
1491	595.836	57.6381
1492	1816.02	32.9872
1493	955.482	49.7707
1494	1917.56	41.2805
1495	829.065	33.809
1496	478.118	40.0903
1497	462.018	37.8958
1498	339.038	21.6476
1499	589.059	28.0204
1500	1091.2	46.5631
1501	545.55	35.023
1502	1121.98	22.0732
1503	517.413	29.3826
1504	1043.64	31.8199
1505	578.538	49.4345
1506	1036.04	49.772
1507	439.088	27.3634
1508	1159.39	34.722
1509	593.843	45.4233
1510	1221.94	36.1563
1511	578.697	39.2116
1512	744.611	27.5159
1513	477.233	28.4613
1514	1039.79	33.8928
1515	402.184	31.7174
1516	1120.39	30.1214
1517	689.5	39.9422
1518	1316.4	34.6885
1519	-1	-1
1520	793.993	35.5731
1521	528.399	44.2388
1522	750.452	33.1219
1523	345.117	22.2606
1524	989.475	52.0654
1525	290.709	23.089
1526	852.558	32.0968
1527	277.653	40.6114
1528	961.54	23.4002
1529	336.794	18.6684
1530	868.994	26.7078
1531	400.411	22.2545
1532	924.36	25.7771
1533	322.705	32.5232
1534	-1	-1
1535	-1	-1
1536	516.582	31.9948
1537	206.902	31.9326
1538	1264.21	33.7964
1539	630.486	45.0358
1540	1520.67	51.7476
1541	849.781	45.5583
1542	1578.31	76.2409
1543	740.958	32.6252
1544	1950.37	40.2491
1545	984.877	34.7821
1546	1816.38	48.6962
1547	888.078	32.8906
1548	1694.2	38.2867
1549	865.966	64.9222
1550	1828.35	58.4581
1551	781.346	29.0791
1552	1261.76	32.8346
1553	618.296	47.3749
1554	1313.09	38.982
1555	611.341	55.6315
1556	1379.7	60.13
1557	544.825	30.126
1558	1403.21	32.3419
1559	627.812	62.02
1560	1296.5	40.8027
1561	606.547	43.3486
1562	1333.6	32.3516
1563	568.797	47.3644
1564	1219.77	21.1436
1565	426.543	30.9195
1566	1128.22	30.9541
1567	455.868	26.047
1568	1231.38	34.7566
1569	521.955	30.9049
1570	1153.61	39.3602
1571	492.059	35.6551
1572	1425.41	44.0281
1573	496.417	37.1679
1574	1174.94	37.8963
1575	403.778	18.4736
1576	1020.84	37.0983
1577	361.852	33.744
1578	736.496	33.3476
1579	251.794	20.5597
1580	822.735	41.1314
1581	232.682	19.6871
1582	298.687	13.8617
1583	-1	-1
1584	448.248	19.9129
1585	260.052	30.0783
1586	1341.23	32.9559
1587	791.245	27.2705
1588	2177.23	38.7404
1589	1036.64	29.4312
1590	1925.04	37.4305
1591	1150.11	61.9321
1592	1522.75	41.6983
1593	693.272	32.0552
1594	1193.11	37.6251
1595	777.428	45.0523
1596	1247.87	37.5844
1597	541.172	26.5652
1598	1295.45	26.1749
1599	604.313	39.8396
1600	1143	25.5022
1601	604.605	43.4678
1602	1255.11	30.0277
1603	558.336	36.6887
1604	1291.38	33.6396
1605	539.72	47.8569
1606	1275.23	31.9151
1607	502.47	23.769
1608	979.322	20.8461
1609	518.545	46.8392
1610	909.296	36.8528
1611	443.484	34.026
1612	1104.46	45.9484
1613	446.018	36.6691
1614	977.337	32.4288
1615	415.483	28.5869
1616	907.537	34.9732
1617	374.048	56.5865
1618	830.141	26.2309
1619	360.206	37.5585
1620	865.611	25.0856
1621	307.091	21.0378
1622	866.148	20.553
1623	226.469	29.4684
1624	1101.17	46.529
1625	354.214	43.7413
1626	1130.81	29.2915
1627	338.684	24.4731
1628	759.913	23.7865
1629	256.316	37.486
1630	246.818	27.9006
1631	-1	-1
1632	409.098	35.1897
1633	250.527	31.163
1634	1161.57	33.7701
1635	600.073	47.5878
1636	1575.58	70.3494
1637	870.591	68.6873
1638	1482.98	20.7933
1639	855.859	96.0883
1640	1698.47	41.9113
1641	843.798	42.1562
1642	1848.21	34.1866
1643	833.058	48.1245
1644	1698.8	35.8803
1645	783.144	31.9126
1646	1784.86	35.5816
1647	784.064	65.4036
1648	1184.44	42.3721
1649	565.952	51.0029
1650	1217.02	24.8198
1651	519.321	22.4922
1652	1174.79	32.0142
1653	524.327	39.8663
1654	1340.96	54.1845
1655	485.421	34.2108
1656	1314.17	28.9338
1657	485.795	21.3628
1658	1132.96	25.4038
1659	460.4	30.376
1660	1002.7	22.6275
1661	415.697	24.3525
1662	911.204	41.9636
1663	370.792	26.9373
1664	1583.37	58.3183
1665	522.171	24.5736
1666	1393.46	34.5899
1667	504.508	49.5499
1668	1294.87	43.8813
1669	457.642	24.7697
1670	1305.83	34.3516
1671	377.203	31.6723
1672	850.348	31.6211
1673	318.231	24.6435
1674	790.687	30.535
1675	255.502	30.107
1676	853.311	28.5667
1677	256.436	28.7483
1678	307.442	27.3221
1679	-1	-1
1680	420.879	40.9141
1681	267.792	18.4128
1682	6788.24	56.8461
1683	2235.37	43.1562
1684	2254.96	48.8628
1685	2366.08	59.896
1686	4034.77	63.3227
1687	303.533	29.0174
1688	1302	37.4616
1689	549.134	46.1232
1690	1051.17	27.4329
1691	558.49	22.2008
1692	1237.48	34.4868
1693	450.754	23.5567
1694	1341.16	27.0589
1695	493.068	43.5687
1696	-1	-1
1697	417.89	22.8148
1698	445.983	35.4489
1699	470.61	32.8544
1700	1373.05	31.1899
1701	480.812	25.2496
1702	1241.61	44.641
1703	478.72	26.5224
1704	-1	-1
1705	395.567	22.6179
1706	932.251	50.3039
1707	424.281	41.9909
1708	1079.69	55.1803
1709	386.667	21.4812
1710	958.106	22.3236
1711	-1	-1
1712	990.137	32.1972
1713	358.774	29.864
1714	919.422	24.397
1715	260.931	29.9799
1716	826.545	33.9339
1717	245.252	25.9632
1718	727.067	26.5509
1719	208.494	20.9128
1720	1095.28	34.8429
1721	165.812	30.3402
1722	868.799	30.6198
1723	341.373	51.8967
1724	778.374	50.8941
1725	377.194	23.3545
1726	343.924	19.9135
1727	-1	-1
1728	305.862	29.7943
1729	147.755	20.5483
1730	1111.74	33.4219
1731	362.275	31.0049
1732	997.143	41.7289
1733	454.678	32.6892
1734	1220.25	29.8291
1735	416.423	34.0542
1736	1783.02	46.246
1737	823.322	35.7265
1738	-1	-1
1739	437.525	33.5227
1740	1972.22	25.5335
1741	592.707	31.945
1742	1940.51	21.3393
1743	651.749	18.5147
1744	1411.04	38.153
1745	470.577	30.728
1746	1240.81	51.3402
1747	535.954	18.3771
1748	1301.69	32.276
1749	459.989	44.4368
1750	1397.53	42.8075
1751	503.136	32.1812
1752	1156.13	34.3006
1753	413.193	33.2895
1754	1095.57	43.0572
1755	389.317	41.2785
1756	1233.64	51.1536
1757	445.949	16.9015
1758	1306.49	24.9908
1759	374.86	22.6301
1760	2807.71	70.4708
1761	382.806	16.0561
1762	1167.19	35.7184
1763	295.91	33.4078
1764	1456.67	24.344
1765	318.485	26.8543
1766	1384.12	32.168
1767	270.697	24.3057
1768	877.695	21.9626
1769	173.741	23.8958
1770	1028.23	57.5246
1771	199.233	29.8818
1772	717.066	23.5648
1773	167.464	24.5543
1774	303.004	32.1864
1775	-1	-1
1776	401.726	22.3922
1777	184.096	11.6224
1778	1368.98	38.0007
1779	503.473	20.3063
1780	1730.82	50.7914
1781	671.9	39.7375
1782	1683.81	34.3023
1783	479.265	35.8539
1784	946.131	42.0797
1785	378.504	28.7167
1786	1278.87	34.9716
1787	304.569	62.8544
1788	1299.75	29.5133
1789	409.894	25.189
1790	1253.81	36.2076
1791	424.585	19.9066
1792	1307.42	29.7685
1793	404.211	37.7723
1794	1240.08	40.1523
1795	412.858	21.3826
1796	1198.68	29.1949
1797	386.928	31.2912
1798	1280.97	30.231
1799	341.467	38.5436
1800	1149.82	25.0912
1801	397.974	35.4355
1802	1124.8	29.6534
1803	346.87	18.5975
1804	1225.75	23.7598
1805	355.409	26.4353
1806	1039.5	35.2854
1807	295.907	42.382
1808	1056.39	29.9662
1809	252.454	25.1029
1810	912.525	37.0942
1811	248.995	23.6196
1812	945.061	33.2874
1813	233.783	21.3292
1814	873.798	37.8919
1815	178.642	31.5281
1816	1163.27	42.554
1817	227.281	21.7427
1818	1026.11	44.8061
1819	259.804	21.2538
1820	924.199	44.7929
1821	224.196	19.1157
1822	412.783	29.8362
1823	-1	-1
1824	216.088	27.1732
1825	-1	-1
1826	899.412	36.6235
1827	397.232	23.1847
1828	1370.38	34.7772
1829	391.419	27.9718
1830	1366.84	36.1703
1831	480.799	36.5496
1832	676.942	42.7624
1833	338.045	23.5983
1834	670.059	43.4131
1835	561.565	46.8211
1836	-1	-1
1837	-1	-1
1838	-1	-1
1839	-1	-1
1840	1512.98	29.294
1841	225.604	24.7645
1842	630.396	25.2719
1843	322.118	46.0769
1844	-1	-1
1845	136.663	21.5359
1846	825.424	33.7356
1847	198.789	31.5012
1848	665.178	34.6258
1849	272.07	29.5611
1850	1407.46	54.6454
1851	473.18	32.901
1852	1111.77	29.5823
1853	141.034	35.8327
1854	1297.71	31.669
1855	213.488	20.3006
1856	1415.75	70.8549
1857	292.803	31.9618
1858	1336.51	29.2028
1859	367.105	38.4034
1860	-1	-1
1861	-1	-1
1862	697.787	32.1262
1863	189.325	29.5797
1864	795.828	28.5674
1865	124.788	33.3957
1866	574.842	39.5319
1867	147.065	31.3145
1868	590.69	24.8078
1869	-1	-1
1870	210.669	31.3945
1871	-1	-1
1872	496.097	42.2696
1873	142.496	25.7779
1874	1993.18	48.5596
1875	456.944	23.7539
1876	2323.6	38.9012
1877	651.292	24.6003
1878	2513.29	44.1872
1879	609.862	44.3099
1880	1490.6	33.3572
1881	349.944	19.791
1882	1269.88	40.7334
1883	349.493	17.7546
1884	1235.78	29.5791
1885	323.559	39.7016
1886	1393.53	48.2659
1887	342.144	42.801
1888	1211.97	27.4309
1889	283.42	41.863
1890	1130.84	43.5527
1891	270.999	40.7203
1892	-1	-1
1893	257.475	38.3281
1894	1306.67	35.1532
1895	317.464	24.4147
1896	396.521	25.963
1897	160.995	19.1733
1898	690.297	60.6057
1899	273.058	31.0902
1900	1314.57	27.4654
1901	249.318	24.9556
1902	935.771	19.0583
1903	225.599	23.9467
1904	816.615	55.8399
1905	169.389	36.4708
1906	698.55	25.9707
1907	169.53	33.3756
1908	823.106	29.011
1909	166.484	24.0305
1910	634.339	43.4
1911	-1	-1
1912	947.129	44.4631
1913	168.501	22.7867
1914	1130.31	34.4982
1915	180.133	22.4352
1916	1151.87	37.4361
1917	177.642	23.0753
1918	454.554	22.0119
1919	-1	-1
1920	401.274	39.0262
1921	-1	-1
1922	1234.31	36.4284
1923	359.521	23.9819
1924	1591.01	51.654
1925	424.506	28.2511
1926	1478.85	31.3557
1927	382.93	25.9214
1928	1895.41	30.5397
1929	418.422	21.3318
1930	1709.07	47.7306
1931	483.869	26.4909
1932	2196.53	48.1928
1933	447.089	31.0377
1934	1867.01	39.8301
1935	428.453	40.8509
1936	1018.16	31.3644
1937	241.157	25.0292
1938	972.961	23.3122
1939	266.473	25.6493
1940	1370.21	37.0359
1941	253.179	27.3515
1942	1388.2	48.2522
1943	265.832	34.8303
1944	1379.65	32.4823
1945	229.556	26.3875
1946	1184.22	32.3365
1947	184.648	20.3169
1948	1303.55	42.5466
1949	210.079	33.9288
1950	1112.42	25.6231
1951	234.848	24.8745
1952	1725.65	52.2792
1953	304.846	24.0103
1954	1421.38	37.049
1955	265.124	31.8006
1956	1610.63	32.0233
1957	268.425	21.3289
1958	1677	43.2575
1959	264.715	41.9765
1960	1200.92	22.2641
1961	426.922	24.2155
1962	1078.78	37.4831
1963	-1	-1
1964	867.427	53.6749
1965	236.274	23.0659
1966	413.567	27.2433
1967	-1	-1
1968	-1	-1
1969	-1	-1
1970	1733.33	37.4298
1971	401.425	36.4453
1972	2445.89	51.2192
1973	446.234	23.0811
1974	2485.01	48.6361
1975	562.631	35.9554
1976	1651.87	39.4185
1977	325.099	35.0213
1978	1501.34	40.3023
1979	301.249	23.2418
1980	1405.29	37.7493
1981	307.982	20.6329
1982	1692.31	47.7087
1983	305.487	34.4271
1984	1414.05	44.7026
1985	278.245	36.4894
1986	1418.54	36.0078
1987	235.458	19.3897
1988	1459.63	50.7772
1989	269.659	15.4687
1990	1447.07	33.5423
1991	309.217	34.9152
1992	1545.5	38.4984
1993	263.261	14.7013
1994	1598.21	33.0607
1995	266.694	25.1889
1996	1392.52	44.888
1997	234.48	30.1027
1998	1522.78	21.7028
1999	224.916	29.7376
2000	1127.01	39.8942
2001	215.13	30.7042
2002	1162.62	28.5145
2003	137.842	27.135
2004	1214.88	39.3156
2005	161.1	15.5962
2006	1071.59	46.4692
2007	172.135	23.5996
2008	1165.13	40.1231
2009	181.203	13.3278
2010	1319.77	28.1414
2011	148.069	25.9454
2012	1176.81	46.7333
2013	130.766	30.5831
2014	-1	-1
2015	-1	-1
2016	-1	-1
2017	-1	-1
2018	314.792	32.5165
2019	-1	-1
2020	-1	-1
2021	255.493	20.1831
2022	2275.8	41.9351
2023	383.939	38.0009
2024	2602.99	49.1292
2025	169.989	26.6287
2026	-1	-1
2027	296.173	31.8117
2028	1885.18	30.3827
2029	314.875	22.0045
2030	2355.89	41.4731
2031	474.258	46.1057
2032	1921.64	55.4069
2033	214.103	31.3385
2034	1356.35	43.1894
2035	378.209	32.7548
2036	1273.32	41.0732
2037	273.738	23.5284
2038	1205.51	58.5415
2039	241.06	42.7983
2040	1352.32	37.4912
2041	180.152	22.6035
2042	1039.26	39.7269
2043	228.002	22.3509
2044	663.693	40.7659
2045	287.173	27.2897
2046	1266.28	28.3857
2047	-1	-1
2048	1908.9	35.3656
2049	362.678	28.7426
2050	1649.02	38.9261
2051	288.976	25.4287
2052	1751.37	33.355
2053	282.798	30.1869
2054	1634.9	44.6346
2055	254.171	22.1864
2056	1409.31	24.5062
2057	142.52	27.9112
2058	1121.49	55.2184
2059	123.132	36.3927
2060	810.329	42.6447
2061	-1	-1
2062	298.303	52.7511
2063	-1	-1
2064	462.502	29.7971
2065	-1	-1
2066	722.477	53.8217
2067	230.178	23.0482
2068	1364.23	38.0951
2069	291.881	32.0449
2070	1106.26	24.9813
2071	569.851	35.5315
2072	644.01	42.4365
2073	185.528	27.0219
2074	603.468	39.8722
2075	164.294	19.9835
2076	803.705	32.5034
2077	177.829	23.6489
2078	755.971	32.1986
2079	237.268	19.3638
2080	852.233	29.482
2081	191.135	23.2628
2082	564.33	21.1924
2083	188.594	21.3779
2084	905.452	36.297
2085	174.043	31.2418
2086	814.084	28.986
2087	223.476	17.3915
2088	529.727	85.0566
2089	208.065	30.3381
2090	592.209	33.3554
2091	133.706	21.7769
2092	534.598	32.057
2093	575.209	26.8135
2094	572.696	43.4937
2095	-1	-1
2096	493.477	45.1835
2097	159.082	32.9257
2098	451.434	32.2612
2099	141.556	35.2929
2100	681.782	25.9113
2101	142.379	45.7846
2102	505.195	35.7251
2103	132.274	29.2799
2104	607.973	29.4153
2105	-1	-1
2106	486.133	36.0724
2107	-1	-1
2108	597.114	26.0245
2109	-1	-1
2110	411.737	34.2887
2111	-1	-1
2112	-1	-1
2113	-1	-1
2114	-1	-1
2115	162.159	43.5275
2116	140.431	19.9148
2117	-1	-1
2118	270.758	30.8543
2119	-1	-1
2120	-1	-1
2121	-1	-1
2122	162.83	30.6035
2123	-1	-1
2124	793.37	21.621
2125	-1	-1
2126	1387.43	34.6259
2127	-1	-1
2128	827.791	30.5234
2129	150.553	18.1638
2130	1107.84	26.8382
2131	-1	-1
2132	1191.27	36.0366
2133	-1	-1
2134	1229.62	45.216
2135	137.352	36.5096
2136	1168.65	26.4194
2137	-1	-1
2138	841.218	34.7507
2139	-1	-1
2140	777.378	23.8009
2141	-1	-1
2142	786.456	34.5958
2143	-1	-1
2144	846.681	33.443
2145	-1	-1
2146	878.666	32.227
2147	-1	-1
2148	960.66	27.9762
2149	-1	-1
2150	831.085	33.3299
2151	-1	-1
2152	667.439	28.5519
2153	-1	-1
2154	519.119	37.2922
2155	-1	-1
2156	346.676	23.5454
2157	-1	-1
2158	262.305	30.1873
2159	-1	-1
2160	740.072	37.1418
2161	-1	-1
2162	1036.59	38.7594
2163	-1	-1
2164	3505.68	46.522
2165	178.374	28.1994
2166	2794.34	68.7776
2167	328.719	22.631
2168	1036.65	26.0293
2169	-1	-1
2170	1005.14	23.4785
2171	140.925	20.3389
2172	936.067	39.3164
2173	117.828	19.5649
2174	1811.98	62.3876
2175	-1	-1
2176	2030.3	52.0243
2177	167.561	14.8875
2178	1883.02	51.6405
2179	160.287	21.2884
2180	1407.35	47.5419
2181	195.345	15.0138
2182	2169.54	38.5958
2183	160.506	34.522
2184	1445.88	66.0273
2185	-1	-1
2186	1450.6	47.8735
2187	-1	-1
2188	1728.28	34.4036
2189	154.906	40.124
2190	1657.39	40.2282
2191	-1	-1
2192	1568.7	36.7803
2193	-1	-1
2194	1561.11	48.9539
2195	-1	-1
2196	-1	-1
2197	-1	-1
2198	1269.04	25.7709
2199	-1	-1
2200	1588.57	23.5045
2201	-1	-1
2202	1434.49	59.6044
2203	-1	-1
2204	1415.66	44.8095
2205	-1	-1
2206	619.165	35.3018
2207	-1	-1
2208	683.468	40.472
2209	-1	-1
2210	323.19	35.7992
2211	274.816	33.9382
2212	2841.5	77.4595
2213	424.599	34.2713
2214	4382.16	40.8259
2215	598.196	33.7531
2216	4026.75	52.1173
2217	520.067	32.9513
2218	4004.92	63.6972
2219	540.99	27.5419
2220	4292.37	47.9544
2221	551.287	28.4812
2222	4335.98	58.9301
2223	561.197	15.6069
2224	3476.11	46.1168
2225	544.017	38.3444
2226	3711.77	38.1205
2227	455.918	39.6932
2228	473.284	43.0058
2229	406.982	32.9343
2230	3462.04	50.3237
2231	404.653	18.3694
2232	3793.01	70.2156
2233	423.126	35.4789
2234	3320.88	54.5186
2235	433.85	31.073
2236	1398.8	35.4149
2237	301.537	19.0204
2238	3060.48	68.3167
2239	366.957	42.8255
2240	3044.81	58.9024
2241	320.218	16.6651
2242	2719.67	32.9971
2243	268.753	20.0302
2244	2520.98	37.0451
2245	-1	-1
2246	3074.4	31.4085
2247	312.258	26.4771
2248	3083.85	45.8774
2249	217.842	24.4969
2250	2570.59	48.6783
2251	172.869	21.9874
2252	1620.26	39.1347
2253	-1	-1
2254	677.98	54.2879
2255	-1	-1
2256	470.951	46.9037
2257	-1	-1
2258	3081.29	60.8853
2259	293.179	22.15
2260	4252.48	72.3541
2261	432.735	34.8632
2262	4246.55	61.8381
2263	487.569	29.233
2264	3161.31	46.002
2265	489.688	34.232
2266	3088.47	49.6152
2267	455.013	26.389
2268	4905.97	51.7907
2269	197.216	20.4372
2270	5104.77	51.9792
2271	496.076	18.959
2272	4175.38	51.9085
2273	519.863	15.9592
2274	4313.81	55.6973
2275	361.683	27.3511
2276	4259.76	55.0922
2277	315.226	18.4493
2278	4341.59	34.6107
2279	354.183	21.6934
2280	1380.67	40.7442
2281	282.664	33.3999
2282	2468.36	46.0533
2283	-1	-1
2284	4031.16	48.4123
2285	322.076	28.0976
2286	3080.13	43.2167
2287	272.324	20.1746
2288	3570.78	63.9688
2289	165.985	30.9165
2290	3517.5	60.3227
2291	245.58	24.4026
2292	3160.95	36.0146
2293	195.388	18.642
2294	3025.03	42.6666
2295	157.111	30.4957
2296	3063.51	40.1478
2297	-1	-1
2298	-1	-1
2299	-1	-1
2300	2577.75	40.1318
2301	-1	-1
2302	515.336	34.4344
2303	-1	-1
2304	-1	-1
2305	778.384	47.9154
2306	-1	-1
2307	1853.62	40.7883
2308	121.968	27.1893
2309	1240.23	24.3148
2310	137.052	28.3267
2311	2629.25	30.8655
2312	173.379	19.064
2313	325.888	37.6484
2314	234.165	17.8805
2315	3007.4	32.7406
2316	250.302	20.2354
2317	2860.23	53.1368
2318	276.562	28.9201
2319	3307.32	58.6829
2320	-1	-1
2321	329.237	31.6769
2322	-1	-1
2323	253.145	32.6822
2324	-1	-1
2325	-1	-1
2326	-1	-1
2327	313.038	57.3699
2328	-1	-1
2329	287.515	40.6755
2330	-1	-1
2331	314.239	25.4321
2332	-1	-1
2333	337.343	19.9869
2334	-1	-1
2335	418.191	27.4319
2336	577.422	27.3575
2337	4514.93	49.6417
2338	546.415	17.5866
2339	4802.18	44.3475
2340	386.87	22.1916
2341	4509.1	61.0298
2342	488.175	32.262
2343	4545.86	49.1529
2344	475.86	32.6859
2345	3421.61	46.87
2346	474.975	30.6749
2347	3862.43	61.3112
2348	280.737	37.71
2349	3173.28	78.9594
2350	-1	-1
2351	855.678	44.976
2352	-1	-1
2353	662.523	38.0036
2354	-1	-1
2355	1394.72	31.4134
2356	149.13	30.9539
2357	1465.79	44.4959
2358	187.585	27.0362
2359	1470.38	29.6237
2360	225.073	26.9762
2361	1729.16	38.5827
2362	220.424	22.5795
2363	1738.82	37.3587
2364	270.776	27.0256
2365	2716.28	44.9067
2366	264.457	21.7869
2367	2558.97	53.2674
2368	-1	-1
2369	261.678	24.668
2370	-1	-1
2371	245.996	32.2502
2372	-1	-1
2373	209.354	38.4492
2374	-1	-1
2375	195.846	35.0945
