cell_ID	Chi_2parF	Chi_1parF
7778	141.433	411.508
7779	87.0684	239.989
7780	94.3918	511.913
7781	117.226	478.903
7782	106.347	465.277
7783	122.519	544.851
7784	79.7522	273.639
7785	99.5017	383.484
7786	89.0199	473.859
7787	106.024	377.168
7788	164.001	382.456
7789	151.794	437.856
7790	107.475	499.449
7791	111.955	529.716
7792	125.357	559.076
7793	11.3993	11.815
7794	135.753	601.23
7795	108.096	703.183
7796	118.884	537.598
7797	100.327	635.349
7798	118.734	624.376
7799	121.5	497.852
7800	168.018	697.724
7801	136.989	634.628
7802	127.044	715.645
7803	125.742	530.507
7804	119.605	534.609
7805	90.68	449.558
7806	110.723	556.444
7807	132.354	518.676
7808	129.642	836.765
7809	132.527	736.236
7810	135.057	623.604
7811	129.458	762.821
7812	145.549	809.524
7813	152.742	500.211
7814	167.035	799.287
7815	108.138	535.778
7816	190.189	1354.53
7817	137.865	1311.03
7818	159.643	1068.46
7819	126.807	913.162
7820	122.578	857.328
7821	106.935	415.921
7822	83.5531	171.161
7823	67.9296	136.523
7824	43.3611	63.8533
7825	67.1371	99.9471
7826	55.6141	150.984
7827	72.4231	148.092
7828	98.5928	486.61
7829	125.465	699.862
7830	113.297	624.852
7831	90.5438	810.869
7832	162.478	814.992
7833	108.937	1025.48
7834	115.742	818.559
7835	110.417	996.618
7836	144.391	886.945
7837	101.293	956.637
7838	153.06	1040.77
7839	148.585	1225.85
7840	118.043	817.199
7841	138.508	1026.02
7842	133.756	906.932
7843	135.732	1072.27
7844	141.633	1015.28
7845	157.029	1314.91
7846	159.667	1190.31
7847	167.265	1400.13
7848	103.044	1127.5
7849	175.894	1208.52
7850	154.134	1038.78
7851	125.916	1104.48
7852	173.266	973.523
7853	144.544	1270.8
7854	150.077	981.122
7855	133.722	1059.33
7856	174.446	1462.24
7857	151.075	1708.1
7858	127.427	1448.3
7859	131.413	1588.05
7860	149.968	1539.27
7861	155.307	1807.8
7862	148.03	1459.79
7863	174.222	1888.82
7864	120.655	1296.86
7865	159.051	1460.39
7866	169.705	1131.51
7867	139.799	1235.69
7868	176.002	798.929
7869	150.184	990.86
7870	98.339	290.457
7871	110.72	392.659
7872	116.648	457.393
7873	79.9907	196.484
7874	394.853	6952.86
7875	122.207	1015.56
7876	124.455	1183.86
7877	136.286	890.991
7878	146.744	1235.09
7879	115.457	1196.24
7880	117.835	725.77
7881	143.872	734.392
7882	157.52	752.01
7883	122.523	849.44
7884	101.201	757.786
7885	111.127	766.643
7886	101.622	769.867
7887	103.727	838.285
7888	111.609	816.876
7889	135.127	984.557
7890	118.668	761.45
7891	144.767	953.544
7892	140.148	911.093
7893	140.035	955.224
7894	112.978	954.542
7895	151.598	1115.13
7896	134.921	1064.83
7897	136.184	1159.76
7898	116.294	941.188
7899	118.309	1055.13
7900	168.518	1124.97
7901	146.526	1081.42
7902	161.021	1008.58
7903	105.533	895.169
7904	122.777	1165.75
7905	152.424	1144.39
7906	161.339	1136.21
7907	137.537	1196.8
7908	150.013	1232.9
7909	154.983	1303.5
7910	169.841	1028.4
7911	152.687	1344.82
7912	165.265	2052.47
7913	142.665	1899.56
7914	159.28	1680.62
7915	123.241	1735.66
7916	141.494	1010.51
7917	128.868	1029.66
7918	62.1396	251.706
7919	89.5596	304.013
7920	103.661	255.87
7921	100.511	302.638
7922	113.266	649.496
7923	98.6037	857.228
7924	134.763	721.871
7925	147.624	765.999
7926	106.142	866.443
7927	128.422	1072.83
7928	112.364	1069.09
7929	121.941	1322.98
7930	89.7063	827.331
7931	136.63	1304.59
7932	151.112	1204.95
7933	134.165	1033.21
7934	127.372	1200.27
7935	153.347	1457.84
7936	113.731	872.214
7937	119.052	825.101
7938	121.488	991.271
7939	135.77	1000.01
7940	125.245	1033.92
7941	160.453	1234.92
7942	124.615	1116.01
7943	160.686	1394.9
7944	143.113	1128.88
7945	104.459	1186.69
7946	116.386	1063.28
7947	149.994	1193.08
7948	125.915	1229.39
7949	163.485	1127.44
7950	110.821	1234.48
7951	159.535	1180.84
7952	167.991	1767.44
7953	142.085	1632.71
7954	182.14	1546.39
7955	190.292	1880.14
7956	185.292	1651.67
7957	188.341	1448.49
7958	129.438	1670.17
7959	127.277	1715.26
7960	136.666	1403.88
7961	149.459	1350.54
7962	92.3515	1207.06
7963	134.312	1425.69
7964	143.344	1041.07
7965	123.303	1047.71
7966	79.3493	231.504
7967	99.3651	245.155
7968	126.417	400.706
7969	147.399	394.967
7970	134.905	863.065
7971	156.785	1079.5
7972	124.839	915.955
7973	115.809	1088.84
7974	138.967	1238.24
7975	153.752	1259.35
7976	154.937	1120.44
7977	152.862	1677.78
7978	118.162	1320.57
7979	162.361	1507.34
7980	121.25	1460.51
7981	146.292	1464.69
7982	147.608	1672.99
7983	157.387	1843.06
7984	149.508	1786.87
7985	154.633	1591.18
7986	177.522	1605.46
7987	136.886	1572.45
7988	135.4	1669.17
7989	167.887	1826.3
7990	180.506	1585.26
7991	147.316	2057.84
7992	165.231	2254.32
7993	153.433	1895.81
7994	128.849	1413.66
7995	136.4	2132.69
7996	141.831	1894.16
7997	151.971	1806.93
7998	149.434	1741.48
7999	174.13	1834.57
8000	171.146	1785.53
8001	157.125	2001.22
8002	164.135	1675.9
8003	132.218	2070.71
8004	155.609	2008.02
8005	152.144	1924.41
8006	134.027	1981.65
8007	173.761	2119.85
8008	169.934	2223.64
8009	139.104	1913.69
8010	142.011	1745.36
8011	133.503	1902.18
8012	149.707	1201.24
8013	142.81	1243.3
8014	94.3276	306.681
8015	93.0855	328.683
8016	121.924	567.8
8017	110.716	486.795
8018	129.345	1044.88
8019	124.448	1248.69
8020	111.197	1347.72
8021	112.492	1373.72
8022	140.326	1431.71
8023	157.393	1517.25
8024	118.082	1316.39
8025	152.401	1594.64
8026	124.266	1718.29
8027	105.268	1836.63
8028	157.94	1730.97
8029	150.77	1542.62
8030	133.782	1627.56
8031	193.845	1826.74
8032	150.847	1669.12
8033	157.796	1846.76
8034	146.703	1897.37
8035	132.483	1757.42
8036	133.567	2148.19
8037	154.929	1927.57
8038	146.066	2186.6
8039	168.72	2433.74
8040	146.883	2071.36
8041	159.711	2197.71
8042	127.208	2174.12
8043	176.3	2341.23
8044	161.933	2329.42
8045	145.085	2131.8
8046	132.532	2586.85
8047	-1	-1
8048	173.067	2164.86
8049	188.096	2104.09
8050	130.256	1885.31
8051	133.82	2087.64
8052	152.512	2006.45
8053	133.044	2049.56
8054	174.034	1829.6
8055	145.223	1945.77
8056	133.355	2053.52
8057	171.37	2045.1
8058	145.213	2020.9
8059	126.585	1929.09
8060	165.64	1516.59
8061	134.883	1277.27
8062	106.946	334.892
8063	125.032	404.535
8064	42.9529	53.7454
8065	49.3294	58.2962
8066	105.246	217.783
8067	114.025	218.783
8068	136.149	1585.45
8069	144.433	1782.4
8070	119.762	1597.35
8071	198.663	1707.78
8072	130.693	1522.64
8073	124.779	1562.09
8074	138.87	1776.14
8075	148.484	1859.27
8076	141.092	1688.91
8077	143.415	1597.81
8078	144.84	1568.84
8079	167.054	1565.8
8080	133.751	1554.06
8081	133.147	1629.37
8082	148.702	1750.69
8083	168.101	1643.21
8084	167.94	1926.01
8085	153.742	1662.81
8086	185.05	1952.6
8087	150.277	1628.77
8088	143.333	1860.62
8089	171.699	1692.22
8090	136.744	1586.59
8091	114.395	1726.31
8092	158.757	1606.96
8093	139.224	1753.62
8094	139.537	1716.29
8095	152.431	1665.72
8096	146.161	1274.21
8097	150.103	1308.12
8098	121.231	1203.96
8099	143.884	1121.27
8100	114.694	566.023
8101	105.875	647.298
8102	123.636	637.866
8103	63.1461	252.231
8104	143.314	1151.2
8105	141.836	1038.17
8106	122.114	878.584
8107	125.041	1180.91
8108	132.464	698.418
8109	99.6573	668.372
8110	120.19	255.531
8111	65.7561	154.174
8112	159.809	489.245
8113	131.332	552.704
8114	138.096	1374.45
8115	164.462	1558.45
8116	172.1	1617.21
8117	155.766	1559.43
8118	120.332	1632.16
8119	170.908	1656.73
8120	128.731	1592.79
8121	176.789	1761.53
8122	128.666	1770.88
8123	154.342	1652.53
8124	121.193	1634.91
8125	151.144	1557.81
8126	147.699	1556.53
8127	152.472	1828.25
8128	159.306	1484.88
8129	122.697	1583.36
8130	157.153	1457.16
8131	165.58	1529.3
8132	124.076	1690.16
8133	144.525	1640.57
8134	147.376	1573.66
8135	148.443	1710.57
8136	175.271	1386.85
8137	143.535	1437.36
8138	116.767	1307.1
8139	157.703	1340.99
8140	154.361	1558.04
8141	125.082	1524.67
8142	130.75	1392.25
8143	114.999	1352.92
8144	140.278	1279.85
8145	155.343	1334.4
8146	163.479	1405.03
8147	137.365	1320.28
8148	168.114	1450.4
8149	143.415	1166.46
8150	141.423	1205.3
8151	123.869	1077.06
8152	136.177	947.383
8153	104.544	886.389
8154	114.784	893.37
8155	114.316	798.955
8156	123.802	630.837
8157	95.7253	584.596
8158	106.719	198.948
8159	88.6746	160.692
8160	101.1	336.427
8161	119.718	508.783
8162	133.919	1076.15
8163	119.814	909.429
8164	148.75	1177.23
8165	53.1228	109.969
8166	156.299	1131.93
8167	158.068	1277.8
8168	129.669	1637.7
8169	155.474	1534.77
8170	119.003	1399.16
8171	147.105	1494.81
8172	137.048	1390.19
8173	134.407	1350.34
8174	127.392	1367.78
8175	144.264	1359.05
8176	142.269	1101.36
8177	133.705	999.831
8178	163.223	1202.83
8179	177.595	1079.33
8180	137.356	1019.41
8181	109.71	1019.47
8182	139.377	1040.02
8183	129.439	1030.36
8184	122.344	1047.1
8185	144.125	982.368
8186	128.067	1034.28
8187	129.563	938.548
8188	131.831	796.626
8189	106.825	774.598
8190	145.737	677.546
8191	90.7957	806.191
8192	111.517	1151.98
8193	146.244	1022.77
8194	108.225	973.896
8195	100.606	961.186
8196	109.825	963.025
8197	120.797	887.528
8198	96.8978	1049.04
8199	136.232	888.469
8200	87.2415	583.588
8201	100.354	610.041
8202	152.316	624.723
8203	116.302	595.732
8204	163.155	343.676
8205	89.8191	356.73
8206	63.0129	109.863
8207	58.9717	119.077
8208	101.326	463.445
8209	103.445	452.588
8210	132.66	1058.54
8211	153.988	1355.14
8212	116.433	1591.48
8213	119.344	1265.4
8214	147.3	1462.11
8215	138.33	1348.7
8216	136.089	959.991
8217	132.368	845.591
8218	122.86	953.066
8219	105.318	1025.37
8220	114.861	988.64
8221	107.921	845.314
8222	121.727	753.007
8223	115.989	879.384
8224	100.648	751.049
8225	120.918	773.945
8226	110.919	813.009
8227	117.51	787.078
8228	126.833	975.973
8229	142.597	931.058
8230	115.876	889.511
8231	108.725	777.755
8232	128.533	680.006
8233	120.514	764.479
8234	133.601	724.758
8235	146.326	651.399
8236	120.378	709.585
8237	118.563	604.952
8238	107.877	759.408
8239	117.264	623.481
8240	121.408	678.739
8241	109.97	666.576
8242	145.03	696.388
8243	122.597	580.806
8244	3.00443	3.05882
8245	132.087	457.524
8246	131.711	518.908
8247	84.3582	426.423
8248	137.622	666.598
8249	113.075	700.122
8250	127.234	761.674
8251	101.303	514.778
8252	105.889	420.395
8253	102.139	345.278
8254	65.073	81.4526
8255	68.7889	105.897
8256	102.728	615.869
8257	101.801	330.459
8258	130.741	935.439
8259	122.215	830.719
8260	18.38	19.6871
8261	123.403	921.821
8262	119.715	1165.88
8263	131.896	1004.21
8264	133.793	977.221
8265	155.612	1054.74
8266	126.741	1404.53
8267	99.267	1334.81
8268	124.732	1192.78
8269	107.143	1108.56
8270	148.06	1315.27
8271	121.439	916.19
8272	110.305	611.953
8273	138.99	556.455
8274	67.2041	122.462
8275	0.418417	0.478261
8276	84.9573	497.441
8277	111.519	742.788
8278	139.307	848.353
8279	115.663	817.764
8280	131.235	636.294
8281	128.272	580
8282	113.513	678.891
8283	83.382	146.669
8284	133.572	682.912
8285	97.7145	525.068
8286	137.419	597.584
8287	102.177	547.359
8288	147.225	873.873
8289	127.006	679.626
8290	130.851	843.817
8291	99.0111	658.605
8292	129.443	799.958
8293	121.059	687.896
8294	121.719	738.61
8295	82.4318	578.317
8296	101.604	573.586
8297	86.9353	545.676
8298	91.1714	407.016
8299	95.5732	385.022
8300	99.4339	337.649
8301	80.314	264.654
8302	54.8748	117.136
8303	42.909	68.9452
8304	111.518	511.497
8305	83.9569	387.452
8306	158.883	987.68
8307	108.93	791.902
8308	147.153	1464.64
8309	166.747	1167.5
8310	138.983	1075.47
8311	167.822	1315.46
8312	111.823	660.887
8313	134.501	685.618
8314	125.799	686.465
8315	156.715	614.532
8316	114.705	614.34
8317	109.049	637.941
8318	134.112	569.743
8319	162.628	591.74
8320	115.507	624.642
8321	104.959	566.689
8322	148.132	713.108
8323	105.439	563.965
8324	86.4992	648.243
8325	102.069	690.079
8326	115.851	598.558
8327	98.6517	543.778
8328	103.702	459.826
8329	112.604	479.599
8330	105.261	501.23
8331	129.909	547.17
8332	124.671	456.129
8333	87.0521	468.723
8334	110.829	472.524
8335	93.9621	409.142
8336	132.019	435.898
8337	86.0238	452.32
8338	119.834	473.315
8339	108.912	383.257
8340	7.81831e-12	0
8341	114.201	407.145
8342	78.6035	328.189
8343	111.597	307.58
8344	111.646	500.489
8345	82.4686	523.977
8346	96.0777	495.67
8347	78.6111	504.089
8348	82.2507	225.408
8349	80.0643	257.366
8350	49.5678	64.3661
8351	45.1249	64.0094
8352	12.9462	13.6286
8353	-1	-1
8354	63.4421	76.1382
8355	80.6391	130.411
8356	22.2899	24.3571
8357	-1	-1
8358	69.3616	129.632
8359	60.8933	85.8678
8360	131.612	674.554
8361	100.435	278.316
8362	76.7672	297.937
8363	152.895	609.708
8364	107.064	530.554
8365	95.3619	268.122
8366	101.266	318.498
8367	100.937	248.311
8368	84.6441	423.132
8369	89.6504	192.607
8370	79.2845	340.637
8371	110.436	227.286
8372	7.2416	7.60521
8373	87.0017	184.3
8374	129.835	470.074
8375	134.773	227.874
8376	109.317	367.463
8377	106.303	148.621
8378	115.48	348.95
8379	90.4341	221.188
8380	135.425	332.045
8381	89.0234	170.542
8382	95.6496	246.251
8383	52.0048	77.8605
8384	35.4764	44.4958
8385	18.4994	20.1892
8386	30.8936	36.8461
8387	26.9155	30.3047
8388	34.1682	42.3762
8389	11.6253	14.0352
8390	24.7844	28.103
8391	9.77081	10.9207
8392	47.4108	71.3698
8393	23.0061	26.6159
8394	32.9041	49.1426
8395	12.731	13.6596
8396	17.2351	22.8115
8397	13.4816	14.6
8398	4.7397	4.99476
8399	0.910271	0.933333
8400	102.272	576.789
8401	148.222	522.693
8402	116.867	1359.53
8403	149.158	580.532
8404	103.796	284.199
8405	147.745	647.492
8406	157.914	1679.71
8407	118.146	900.552
8408	176.879	658.971
8409	80.5515	315.117
8410	121.497	682.029
8411	96.2593	417.597
8412	159.662	483.303
8413	102.098	334.043
8414	112.192	478.127
8415	102.147	276.16
8416	125.746	681.547
8417	84.8172	316.75
8418	130.71	606.807
8419	86.5608	265.031
8420	1.5448e-08	0
8421	91.8885	302.358
8422	161.845	668.388
8423	103.281	295.551
8424	110.48	623.187
8425	117.237	254.015
8426	164.556	630.267
8427	85.3136	208.237
8428	110.273	578.292
8429	93.6122	201.177
8430	114.053	562.961
8431	100.568	188.69
8432	52.8484	97.0273
8433	36.4206	40.8654
8434	53.8912	70.1327
8435	27.0513	31.6488
8436	71.1674	95.9228
8437	36.5236	48.4069
8438	39.3794	54.6087
8439	23.4413	26.3631
8440	30.7304	55.925
8441	10.4277	12.2207
8442	34.5713	52.3618
8443	15.0458	17.5165
8444	32.2615	38.5781
8445	8.26596	8.63424
8446	4.07492	4.30457
8447	2.42902	2.59091
8448	0.917689	0.928571
8449	1.26764	1.37838
8450	0.490534	0.490566
8451	0.921159	0.954545
8452	2.17355	2.32394
8453	-1	-1
8454	1.77697	1.875
8455	2.20332	2.2549
8456	1.42017	1.43284
8457	0.927504	0.96
8458	2.50532	2.58407
8459	1.39528	1.40816
8460	3.13484	3.14159
8461	2.15271	2.18182
8462	2.71696	2.71875
8463	3.01954	3.03774
8464	162.415	919.984
8465	94.7896	409.181
8466	122.871	957.724
8467	86.1073	368.879
8468	126.767	921.268
8469	89.2366	401.97
8470	130.279	1086.09
8471	92.0488	361.764
8472	128.005	841.308
8473	100.42	306.969
8474	118.624	777.714
8475	106.345	323.049
8476	130.224	781.999
8477	130.212	282.614
8478	98.2754	802.611
8479	99.6722	287.104
8480	105.606	1070.81
8481	69.7602	345.793
8482	109.549	937.332
8483	80.2339	324.983
8484	118.477	1159.19
8485	87.2485	310.838
8486	99.8577	951.985
8487	95.2244	258.379
8488	107.047	632.32
8489	76.8924	165.857
8490	113.199	546.54
8491	100.859	172.336
8492	120.648	473.552
8493	76.1965	107.287
8494	50.3805	75.6455
8495	10.9557	12.8712
8496	1.17242e-08	0
8497	1.16512e-09	0
8498	0.48382	0.489796
8499	0.476772	0.488372
8500	3.99721	4.08088
8501	0.948203	0.964286
8502	4.0583	4.33981
8503	2.48475	2.58407
8504	3.82849	3.89011
8505	0.959604	0.96
8506	1.35368	1.42623
8507	0.47771	0.489796
8508	4.09117	4.50633
8509	3.07195	3.31915
8510	3.01702	3.12621
8511	2.43975	2.55
8512	115.902	965.216
8513	123.404	387.631
8514	107.194	1001.2
8515	78.6534	376.409
8516	154.18	1003.38
8517	116.407	417.076
8518	139.728	881.575
8519	84.0814	405.677
8520	116.92	717.874
8521	92.1369	313.732
8522	131.845	745.469
8523	87.4606	247.956
8524	110.39	885.501
8525	84.0419	239.519
8526	99.2487	771.834
8527	81.9796	230.982
8528	93.081	519.154
8529	82.4061	201.547
8530	115.156	603.668
8531	74.9946	208.752
8532	88.9778	606.857
8533	118.173	206.568
8534	109.108	484.035
8535	76.5687	164.853
8536	78.0704	594.196
8537	66.1388	209.658
8538	106.971	675.061
8539	91.0883	186.244
8540	85.7497	532.199
8541	82.0095	120.747
8542	59.5671	141.044
8543	17.4931	21.4892
8544	114.725	424.427
8545	88.2337	216.615
8546	131.405	1106.2
8547	96.4561	644.901
8548	160.5	1196.64
8549	119.133	747.133
8550	149.176	1306.43
8551	90.3726	627.844
8552	154.335	1816.22
8553	113.507	816.159
8554	117.802	1609.6
8555	115.64	724.49
8556	104.753	1480
8557	89.4609	687.33
8558	146.866	1511.27
8559	84.5347	643.755
8560	182.13	902.092
8561	152.977	327.892
8562	130.107	981.399
8563	106.246	389.501
8564	89.5472	1037.65
8565	107.208	472.42
8566	137.301	1054.26
8567	90.9342	409.364
8568	143.913	859.264
8569	70.1127	370.459
8570	118.784	840.354
8571	97.5503	353.638
8572	99.1802	842.655
8573	87.2843	306.318
8574	106.137	746.348
8575	89.9738	277.627
8576	67.1414	108.59
8577	28.9561	43.458
8578	48.4516	119.206
8579	29.9827	45.7891
8580	50.0718	92.6101
8581	20.4376	27.7357
8582	59.93	83.6966
8583	23.8101	27.5975
8584	77.5266	186.322
8585	39.8848	49.8559
8586	99.8215	157.062
8587	37.8356	59.8236
8588	48.6357	75.6882
8589	19.703	22.9729
8590	13.816	16.9289
8591	5.25233	5.78947
8592	149.281	727.462
8593	62.1628	241.907
8594	143.625	1687.02
8595	145.448	604.885
8596	174.253	1906.53
8597	101.47	874.587
8598	150.494	1524.12
8599	113.865	708.517
8600	144.071	1024.4
8601	73.9435	405.862
8602	107.602	955.156
8603	90.1059	394.087
8604	160.789	1155.18
8605	140.378	365.165
8606	104.291	1052.8
8607	132.162	458.805
8608	148.199	934.875
8609	101.432	350.107
8610	5.26782e-08	0
8611	95.3418	312.626
8612	149.64	936.381
8613	91.1199	354.769
8614	129.683	895.734
8615	83.6463	391.235
8616	109.85	729.463
8617	78.0953	320.163
8618	80.4554	765.105
8619	115.824	327.367
8620	119.115	671.314
8621	124.36	283.076
8622	152.749	632.774
8623	75.5832	252.171
8624	53.7423	82.9007
8625	32.2014	41.3943
8626	68.865	101.841
8627	23.2245	29.2802
8628	63.3232	105.134
8629	23.3193	29.1378
8630	55.215	86.1988
8631	27.6854	36.1858
8632	48.8832	67.7947
8633	20.8733	23.5044
8634	39.5625	57.7807
8635	15.6766	16.2948
8636	34.7363	42.7897
8637	8.67294	9.08917
8638	11.4491	12.2591
8639	1.75825	1.78947
8640	117.952	479.245
8641	74.7715	229.294
8642	130.844	1298.14
8643	94.0469	472.077
8644	166.932	1500.75
8645	94.066	606.254
8646	133.925	1291.23
8647	100.895	525.936
8648	151.445	1701.71
8649	126.042	621.322
8650	135.33	1440.69
8651	96.6261	607.951
8652	151.884	1559.52
8653	122.702	600.602
8654	133.882	1657.71
8655	136.13	563.604
8656	154.718	1086.8
8657	96.4013	379.036
8658	143.537	1041.5
8659	99.2451	351.154
8660	109.146	1117.92
8661	75.8491	369.047
8662	119.767	1086.82
8663	92.7915	372.401
8664	150.745	1085.44
8665	101.04	332.55
8666	127.588	923.99
8667	90.4823	268.425
8668	184.759	999.597
8669	68.8773	261.147
8670	137.161	890.886
8671	69.3431	295.221
8672	130.598	1026.61
8673	90.6908	303.577
8674	128.35	1001.86
8675	64.0261	275.041
8676	137.62	1000.46
8677	66.5977	248.413
8678	94.2659	929.997
8679	69.4292	174.201
8680	101.258	777.862
8681	77.0352	156.699
8682	93.0313	538.08
8683	49.0473	88.6709
8684	101.698	343.54
8685	43.9935	64.8283
8686	65.101	115.733
8687	16.6702	19.0509
8688	155.394	772.622
8689	74.1837	234.142
8690	127.911	1383.45
8691	111.434	478.364
8692	155.91	1645.02
8693	122.101	564.992
8694	121.177	1428.26
8695	129.479	556.073
8696	146.43	1224.08
8697	108.765	367.522
8698	141.474	1033.79
8699	111.243	355.408
8700	125.01	1040.07
8701	103.713	380.423
8702	142.618	1180.24
8703	104.97	358.563
8704	135.002	650.013
8705	91.2361	284.897
8706	136.346	864.388
8707	100.313	243.864
8708	125.985	993.031
8709	105.981	342.288
8710	164.836	1024.96
8711	101.034	315.478
8712	122.029	1038.02
8713	78.2045	279.568
8714	149.469	854.073
8715	80.1944	271.662
8716	111.935	880.318
8717	101.373	205.155
8718	110.284	868.501
8719	88.5816	204.27
8720	121.527	592.281
8721	78.39	119.005
8722	141.229	596.509
8723	57.5011	104.26
8724	32.5108	38.9626
8725	61.2823	122.423
8726	124.434	497.944
8727	56.2397	108.704
8728	97.4978	479.104
8729	69.9945	140.936
8730	91.7052	557.857
8731	59.1773	93.5963
8732	130.246	460.785
8733	50.3075	78.2963
8734	65.572	104.345
8735	17.3585	18.8698
8736	182.855	488.428
8737	82.1302	156.5
8738	97.7127	988.693
8739	113.459	313.864
8740	166.539	1478.23
8741	101.191	388.448
8742	115.453	1387.61
8743	96.5789	365.786
8744	145.793	1700.03
8745	106.252	459.313
8746	166.416	1526.03
8747	101.935	415.037
8748	118.702	1544.17
8749	102.011	371.957
8750	115.2	1478.33
8751	146.384	441.118
8752	606.304	2754.01
8753	93.9727	256.288
8754	115.371	705.495
8755	81.0289	214.112
8756	122.421	830.983
8757	98.3564	287.282
8758	149.161	1166.7
8759	115.993	226.726
8760	105.712	453.798
8761	62.5671	105.157
8762	106.191	577.346
8763	71.2318	115.376
8764	113.883	378.416
8765	61.8749	117.473
8766	112.414	415.652
8767	49.8106	71.4856
8768	157.786	918.94
8769	77.6467	172.118
8770	133.168	885.36
8771	76.0098	164.523
8772	116.948	758.178
8773	64.0636	173.156
8774	118.746	923.267
8775	70.5306	138.063
8776	96.2015	701.378
8777	46.3205	75.7432
8778	147.339	461.31
8779	40.3294	73.6591
8780	76.1029	247.705
8781	30.7464	45.1212
8782	50.8693	97.9515
8783	13.9357	15.7851
8784	129.764	452.904
8785	93.6743	158.231
8786	139.272	1589.82
8787	87.8521	322.131
8788	140.839	1806.39
8789	114.737	517.763
8790	127.955	1692.38
8791	113.547	451.105
8792	112.821	1028.13
8793	113.426	222.284
8794	146.915	1040.13
8795	103.928	209.933
8796	160.135	1290.7
8797	122.452	271.69
8798	128.703	1221.93
8799	92.5343	257.567
8800	116.593	1137.92
8801	92.034	277.101
8802	149.19	1129.36
8803	105.771	212.19
8804	154.548	1251.32
8805	114.018	222.537
8806	125.954	1097.83
8807	100.956	292.839
8808	136.734	954.132
8809	83.4429	196.596
8810	151.127	764.086
8811	109.074	511.069
8812	198.908	3306.56
8813	97.2019	277.457
8814	168.798	1628.63
8815	64.9196	110.333
8816	128.072	687.986
8817	81.0703	125.018
8818	129.631	638.25
8819	52.6676	91.3736
8820	104.395	565.731
8821	52.473	89.1789
8822	111.403	550.605
8823	55.1764	93.1986
8824	114.789	580.544
8825	60.5859	97.9694
8826	113.069	620.061
8827	56.9219	77.5113
8828	122.545	409.452
8829	31.9094	52.7951
8830	76.4066	125.229
8831	11.7898	13.3974
8832	124.936	420.994
8833	55.3756	92.9382
8834	128.545	1136.06
8835	103.964	206.465
8836	160.945	1425.39
8837	136.03	312.974
8838	134.155	1318.51
8839	86.9096	308.806
8840	129.063	1279.93
8841	154.468	262.454
8842	155.39	1292.99
8843	113.946	298.132
8844	128.267	1376.75
8845	106.464	302.167
8846	184.62	1655.69
8847	135.965	482.071
8848	37.2594	48.5218
8849	53.3171	75.9661
8850	143.167	420.614
8851	25.2115	31.1189
8852	83.0412	274.314
8853	27.693	33.6184
8854	90.7243	162.368
8855	68.6964	114.33
8856	101.361	217.914
8857	58.18	83.037
8858	68.8952	157.372
8859	33.6815	38.4213
8860	130.713	428.221
8861	66.4465	123.619
8862	161.966	585.718
8863	55.4262	106.183
8864	124.941	1023.38
8865	95.253	211.641
8866	150.288	1009.95
8867	66.2105	141.425
8868	149.896	1015.11
8869	75.6661	120.25
8870	158.839	1027.31
8871	59.591	110.163
8872	114.266	543.742
8873	54.2252	79.3616
8874	84.5207	462.394
8875	49.8642	64.997
8876	91.5206	236.318
8877	34.103	41.384
8878	33.1401	46.8813
8879	12.2568	12.9185
8880	57.1378	68.8722
8881	17.8041	22.9498
8882	108.418	212.55
8883	39.1085	52.7282
8884	146.497	1844.46
8885	98.7666	398.689
8886	134.008	1770.66
8887	102.926	367.907
8888	153.903	1963.52
8889	108.121	371.13
8890	188.293	1998.94
8891	111.692	349.532
8892	159.402	1279.23
8893	78.047	192.131
8894	159.908	1412.84
8895	100.137	288.609
8896	168.594	884.965
8897	118.362	442.73
8898	145.68	969.444
8899	117.404	235.424
8900	79.229	127.869
8901	45.1143	57.1839
8902	115.395	291.624
8903	41.0501	73.4065
8904	174.48	912.998
8905	48.1568	62.4581
8906	155.427	378.303
8907	73.9469	159.599
8908	132.151	298.891
8909	58.8954	79.8836
8910	94.9959	171.298
8911	89.7664	200.143
8912	152.434	625.758
8913	72.099	94.2324
8914	162.107	687.544
8915	68.258	105.463
8916	0.475376	0.484848
8917	61.2842	74.891
8918	102.735	523.715
8919	39.9338	53.2203
8920	158.709	957.372
8921	51.0602	70.2809
8922	109.436	725.494
8923	51.1591	83.5334
8924	123.317	434.918
8925	24.5906	32.0957
8926	46.2783	68.258
8927	7.26956	7.50413
8928	124.704	484.441
8929	66.662	112.032
8930	131.797	1396.94
8931	108.024	265.573
8932	177.461	1778.9
8933	108.231	313.465
8934	185.351	1796.48
8935	91.0886	331.985
8936	154.662	2054.79
8937	97.9009	369.864
8938	2.5802e-08	0
8939	109.364	308.532
8940	164.97	1752.27
8941	151.087	355.497
8942	139.418	2244.04
8943	112.532	477.787
8944	184.922	6724.61
8945	106.132	275.145
8946	112.991	548.713
8947	93.8335	336.371
8948	120.656	627.882
8949	89.9841	177.425
8950	143.224	1394.72
8951	38.7845	52.3778
8952	154.828	879.41
8953	46.0608	73.8136
8954	143.04	1102.3
8955	89.4308	217.419
8956	153.674	1790.82
8957	91.0629	165.518
8958	154.123	1681.39
8959	102.014	220.599
8960	119.272	1063.6
8961	112.425	178.528
8962	156.584	991.451
8963	72.6016	120.486
8964	115.821	1204.19
8965	68.8909	118.009
8966	135.678	1088.6
8967	73.8604	119.957
